name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
Shaun Livingston,Golden State Warriors,4/24/2018,2017,2393,1610612744,401029456,3,2,40,1,Cutting Dunk Shot,2PT Field Goal,1,San Antonio Spurs,10,15,0,0,,0,0
Draymond Green,Golden State Warriors,1/12/2018,2017,6589,1610612744,400975368,3,2,10,1,Cutting Dunk Shot,2PT Field Goal,0,Milwaukee Bucks,3,6,0,0,,0,0
JaVale McGee,Golden State Warriors,4/19/2018,2017,3452,1610612744,,2,6,19,1,Cutting Dunk Shot,2PT Field Goal,1,San Antonio Spurs,-6,14,0,0,,0,0
Kevon Looney,Golden State Warriors,3/17/2018,2017,3155535,1610612744,400975790,4,10,34,1,Cutting Dunk Shot,2PT Field Goal,0,Phoenix Suns,2,7,0,0,,0,0
Kevin Durant,Golden State Warriors,4/19/2018,2017,3202,1610612744,,1,7,17,1,Cutting Dunk Shot,2PT Field Goal,1,San Antonio Spurs,-6,11,0,0,,0,0
Draymond Green,Golden State Warriors,12/27/2017,2017,6589,1610612744,400975260,3,4,28,1,Cutting Dunk Shot,2PT Field Goal,1,Utah Jazz,-6,16,0,0,,0,0
David West,Golden State Warriors,4/24/2018,2017,2177,1610612744,401029456,3,3,41,1,Cutting Dunk Shot,2PT Field Goal,2,San Antonio Spurs,3,23,0,0,,0,0
Zaza Pachulia,Golden State Warriors,1/10/2018,2017,2016,1610612744,400975359,3,10,43,1,Cutting Dunk Shot,2PT Field Goal,1,Los Angeles Clippers,-2,11,0,0,,0,0
Draymond Green,Golden State Warriors,4/7/2018,2017,6589,1610612744,400975941,2,2,54,1,Cutting Dunk Shot,2PT Field Goal,1,New Orleans Pelicans,5,15,0,0,,0,0
Kevon Looney,Golden State Warriors,3/17/2018,2017,3155535,1610612744,400975790,1,5,44,1,Cutting Dunk Shot,2PT Field Goal,0,Phoenix Suns,3,-4,0,0,,0,0
Kevon Looney,Golden State Warriors,1/4/2018,2017,3155535,1610612744,400975312,3,1,0,1,Cutting Dunk Shot,2PT Field Goal,2,Houston Rockets,-1,21,0,0,,0,0
Shaun Livingston,Golden State Warriors,4/8/2018,2017,2393,1610612744,400975949,4,6,27,1,Cutting Dunk Shot,2PT Field Goal,0,Phoenix Suns,-1,5,0,0,,0,0
Kevin Durant,Golden State Warriors,1/27/2018,2017,3202,1610612744,400975474,3,10,23,1,Cutting Dunk Shot,2PT Field Goal,2,Boston Celtics,4,21,0,0,,0,0
Jordan Bell,Golden State Warriors,3/23/2018,2017,,1610612744,400975833,2,0,5,1,Cutting Dunk Shot,2PT Field Goal,1,Atlanta Hawks,-9,8,0,0,,0,0
Kevon Looney,Golden State Warriors,10/27/2017,2017,3155535,1610612744,400974826,4,4,21,1,Cutting Dunk Shot,2PT Field Goal,1,Washington Wizards,6,17,0,0,,0,0
JaVale McGee,Golden State Warriors,2/12/2018,2017,3452,1610612744,400975592,1,0,27,1,Cutting Dunk Shot,2PT Field Goal,1,Phoenix Suns,-3,16,0,0,,0,0
Shaun Livingston,Golden State Warriors,11/13/2017,2017,2393,1610612744,400974950,2,0,34,1,Cutting Dunk Shot,2PT Field Goal,1,Orlando Magic,-7,16,0,0,,0,0
Kevin Durant,Golden State Warriors,2/12/2018,2017,3202,1610612744,400975592,2,3,7,1,Cutting Dunk Shot,2PT Field Goal,1,Phoenix Suns,6,8,0,0,,0,0
Nick Young,Golden State Warriors,11/13/2017,2017,3243,1610612744,400974950,2,11,43,1,Cutting Dunk Shot,2PT Field Goal,1,Orlando Magic,-17,6,0,0,,0,0
Kevon Looney,Golden State Warriors,11/24/2017,2017,3155535,1610612744,400975027,2,11,41,1,Cutting Dunk Shot,2PT Field Goal,1,Chicago Bulls,4,10,0,0,,0,0
JaVale McGee,Golden State Warriors,12/4/2017,2017,3452,1610612744,400975097,1,8,12,1,Cutting Dunk Shot,2PT Field Goal,0,New Orleans Pelicans,3,8,0,0,,0,0
David West,Golden State Warriors,5/6/2018,2017,2177,1610612744,401031647,1,0,24,1,Cutting Dunk Shot,2PT Field Goal,0,New Orleans Pelicans,-2,-1,0,0,,0,0
Andre Iguodala,Golden State Warriors,1/4/2018,2017,2386,1610612744,400975312,3,8,14,1,Cutting Dunk Shot,2PT Field Goal,1,Houston Rockets,6,12,0,0,,0,0
Kevin Durant,Golden State Warriors,12/27/2017,2017,3202,1610612744,400975260,3,3,57,1,Cutting Dunk Shot,2PT Field Goal,2,Utah Jazz,9,27,0,0,,0,0
Kevon Looney,Golden State Warriors,1/23/2018,2017,3155535,1610612744,400975445,3,3,43,1,Cutting Dunk Shot,2PT Field Goal,1,New York Knicks,-2,17,0,0,,0,0
Kevon Looney,Golden State Warriors,5/1/2018,2017,3155535,1610612744,401031645,3,2,34,1,Cutting Dunk Shot,2PT Field Goal,1,New Orleans Pelicans,18,8,0,0,,0,0
Draymond Green,Golden State Warriors,11/22/2017,2017,6589,1610612744,400975014,4,10,37,1,Cutting Dunk Shot,2PT Field Goal,0,Oklahoma City Thunder,-3,1,0,0,,0,0
Kevon Looney,Golden State Warriors,4/8/2018,2017,3155535,1610612744,400975949,1,2,14,1,Cutting Dunk Shot,2PT Field Goal,0,Phoenix Suns,8,-4,0,0,,0,0
Kevin Durant,Golden State Warriors,12/23/2017,2017,3202,1610612744,400975240,2,6,3,1,Cutting Dunk Shot,2PT Field Goal,0,Denver Nuggets,2,7,0,0,,0,0
Draymond Green,Golden State Warriors,5/1/2018,2017,6589,1610612744,401031645,2,0,31,1,Cutting Dunk Shot,2PT Field Goal,2,New Orleans Pelicans,-7,20,0,0,,0,0
Kevon Looney,Golden State Warriors,1/23/2018,2017,3155535,1610612744,400975445,2,0,4,1,Cutting Dunk Shot,2PT Field Goal,1,New York Knicks,-7,13,0,0,,0,0
JaVale McGee,Golden State Warriors,2/14/2018,2017,3452,1610612744,400975610,1,4,59,1,Cutting Dunk Shot,2PT Field Goal,0,Portland Trail Blazers,-2,8,0,0,,0,0
Kevin Durant,Golden State Warriors,2/24/2018,2017,3202,1610612744,400975633,2,4,27,1,Cutting Dunk Shot,2PT Field Goal,2,Oklahoma City Thunder,10,18,0,0,,0,0
Kevon Looney,Golden State Warriors,4/1/2018,2017,3155535,1610612744,400975899,1,5,31,1,Cutting Dunk Shot,2PT Field Goal,0,Phoenix Suns,3,6,0,0,,0,0
Omri Casspi,Golden State Warriors,11/13/2017,2017,3554,1610612744,400974950,1,1,51,0,Cutting Dunk Shot,2PT Field Goal,1,Orlando Magic,-2,11,0,0,,0,0
Jordan Bell,Golden State Warriors,2/26/2018,2017,,1610612744,400975646,4,0,42,1,Cutting Dunk Shot,2PT Field Goal,1,New York Knicks,-8,7,0,0,,0,0
Zaza Pachulia,Golden State Warriors,2/8/2018,2017,2016,1610612744,400975561,1,8,35,1,Cutting Dunk Shot,2PT Field Goal,0,Dallas Mavericks,3,1,0,0,,0,0
Shaun Livingston,Golden State Warriors,3/31/2018,2017,2393,1610612744,400975888,2,9,47,1,Cutting Dunk Shot,2PT Field Goal,0,Sacramento Kings,-1,8,0,0,,0,0
Jordan Bell,Golden State Warriors,10/17/2017,2017,,1610612744,400974438,3,3,15,1,Cutting Dunk Shot,2PT Field Goal,0,Houston Rockets,0,9,0,0,,0,0
Kevon Looney,Golden State Warriors,2/6/2018,2017,3155535,1610612744,400975549,4,2,6,1,Cutting Dunk Shot,2PT Field Goal,1,Oklahoma City Thunder,-6,11,0,0,,0,0
Jordan Bell,Golden State Warriors,12/25/2017,2017,,1610612744,400974446,2,3,57,1,Cutting Dunk Shot,2PT Field Goal,2,Cleveland Cavaliers,-8,28,0,0,,0,0
Kevin Durant,Golden State Warriors,3/31/2018,2017,3202,1610612744,400975888,1,6,29,1,Cutting Dunk Shot,2PT Field Goal,1,Sacramento Kings,10,12,0,0,,0,0
Jordan Bell,Golden State Warriors,10/17/2017,2017,,1610612744,400974438,3,0,53,1,Cutting Dunk Shot,2PT Field Goal,2,Houston Rockets,-2,24,0,0,,0,0
JaVale McGee,Golden State Warriors,3/19/2018,2017,3452,1610612744,400975802,3,2,21,1,Cutting Dunk Shot,2PT Field Goal,0,San Antonio Spurs,-9,2,0,0,,0,0
Draymond Green,Golden State Warriors,2/24/2018,2017,6589,1610612744,400975633,2,0,4,1,Cutting Dunk Shot,2PT Field Goal,2,Oklahoma City Thunder,3,21,0,0,,0,0
Zaza Pachulia,Golden State Warriors,4/3/2018,2017,2016,1610612744,400975909,1,8,48,1,Cutting Dunk Shot,2PT Field Goal,0,Oklahoma City Thunder,-3,0,0,0,,0,0
Shaun Livingston,Golden State Warriors,1/23/2018,2017,2393,1610612744,400975445,4,7,28,1,Cutting Dunk Shot,2PT Field Goal,0,New York Knicks,-8,3,0,0,,0,0
Draymond Green,Golden State Warriors,2/14/2018,2017,6589,1610612744,400975610,3,0,11,0,Cutting Dunk Shot,2PT Field Goal,2,Portland Trail Blazers,10,20,0,0,,0,0
Kevon Looney,Golden State Warriors,2/8/2018,2017,3155535,1610612744,400975561,1,5,53,1,Cutting Dunk Shot,2PT Field Goal,0,Dallas Mavericks,-7,7,0,0,,0,0
Jordan Bell,Golden State Warriors,4/3/2018,2017,,1610612744,400975909,2,10,48,1,Cutting Dunk Shot,2PT Field Goal,0,Oklahoma City Thunder,-5,6,0,0,,0,0
Kevin Durant,Golden State Warriors,11/2/2017,2017,3202,1610612744,400974868,3,8,11,1,Cutting Dunk Shot,2PT Field Goal,1,San Antonio Spurs,0,11,0,0,,0,0
Kevon Looney,Golden State Warriors,5/1/2018,2017,3155535,1610612744,401031645,1,3,45,1,Cutting Dunk Shot,2PT Field Goal,2,New Orleans Pelicans,4,22,0,0,,0,0
Draymond Green,Golden State Warriors,11/2/2017,2017,6589,1610612744,400974868,3,6,34,1,Cutting Dunk Shot,2PT Field Goal,0,San Antonio Spurs,0,5,0,0,,0,0
Jordan Bell,Golden State Warriors,4/3/2018,2017,,1610612744,400975909,4,9,7,0,Cutting Dunk Shot,2PT Field Goal,0,Oklahoma City Thunder,1,-8,0,0,,0,0
Kevin Durant,Golden State Warriors,11/2/2017,2017,3202,1610612744,400974868,4,3,43,1,Cutting Dunk Shot,2PT Field Goal,0,San Antonio Spurs,-5,-3,0,0,,0,0
Shaun Livingston,Golden State Warriors,2/14/2018,2017,2393,1610612744,400975610,2,8,4,1,Cutting Dunk Shot,2PT Field Goal,1,Portland Trail Blazers,8,10,0,0,,0,0
Andre Iguodala,Golden State Warriors,2/22/2018,2017,2386,1610612744,400975618,2,1,7,1,Cutting Dunk Shot,2PT Field Goal,1,Los Angeles Clippers,6,13,0,0,,0,0
Kevon Looney,Golden State Warriors,4/7/2018,2017,3155535,1610612744,400975941,2,4,13,1,Cutting Dunk Shot,2PT Field Goal,1,New Orleans Pelicans,3,18,0,0,,0,0
Draymond Green,Golden State Warriors,11/2/2017,2017,6589,1610612744,400974868,4,10,47,1,Cutting Dunk Shot,2PT Field Goal,0,San Antonio Spurs,5,6,0,0,,0,0
Kevin Durant,Golden State Warriors,11/11/2017,2017,3202,1610612744,400974935,3,7,40,1,Cutting Dunk Shot,2PT Field Goal,2,Philadelphia 76ers,-3,21,0,0,,0,0
David West,Golden State Warriors,2/8/2018,2017,2177,1610612744,400975561,4,11,0,1,Cutting Dunk Shot,2PT Field Goal,1,Dallas Mavericks,-2,19,0,0,,0,0
Kevin Durant,Golden State Warriors,2/3/2018,2017,3202,1610612744,400975528,3,11,47,1,Cutting Dunk Shot,2PT Field Goal,2,Denver Nuggets,19,8,0,0,,0,0
Shaun Livingston,Golden State Warriors,10/30/2017,2017,2393,1610612744,400974851,3,0,55,1,Cutting Dunk Shot,2PT Field Goal,1,Los Angeles Clippers,-4,16,0,0,,0,0
Kevin Durant,Golden State Warriors,2/3/2018,2017,3202,1610612744,400975528,4,5,13,1,Cutting Dunk Shot,2PT Field Goal,2,Denver Nuggets,11,18,0,0,,0,0
Andre Iguodala,Golden State Warriors,2/10/2018,2017,2386,1610612744,400975577,2,11,45,1,Cutting Dunk Shot,2PT Field Goal,1,San Antonio Spurs,-6,17,0,0,,0,0
Kevon Looney,Golden State Warriors,5/6/2018,2017,3155535,1610612744,401031647,4,4,29,1,Cutting Dunk Shot,2PT Field Goal,0,New Orleans Pelicans,2,4,0,0,,0,0
Omri Casspi,Golden State Warriors,11/4/2017,2017,3554,1610612744,400974886,2,4,53,1,Cutting Dunk Shot,2PT Field Goal,2,Denver Nuggets,22,17,0,0,,0,0
Andre Iguodala,Golden State Warriors,5/1/2018,2017,2386,1610612744,401031645,1,10,42,1,Cutting Dunk Shot,2PT Field Goal,2,New Orleans Pelicans,-2,27,0,0,,0,0
Andre Iguodala,Golden State Warriors,10/29/2017,2017,2386,1610612744,400974842,4,2,12,1,Cutting Dunk Shot,2PT Field Goal,2,Detroit Pistons,-2,22,0,0,,0,0
Draymond Green,Golden State Warriors,2/3/2018,2017,6589,1610612744,400975528,4,2,57,1,Cutting Dunk Shot,2PT Field Goal,2,Denver Nuggets,8,23,0,0,,0,0
Zaza Pachulia,Golden State Warriors,10/30/2017,2017,2016,1610612744,400974851,3,9,53,1,Cutting Dunk Shot,2PT Field Goal,1,Los Angeles Clippers,-3,16,0,0,,0,0
Kevin Durant,Golden State Warriors,10/30/2017,2017,3202,1610612744,400974851,2,4,0,1,Cutting Dunk Shot,2PT Field Goal,1,Los Angeles Clippers,-7,13,0,0,,0,0
JaVale McGee,Golden State Warriors,10/30/2017,2017,3452,1610612744,400974851,1,0,49,1,Cutting Dunk Shot,2PT Field Goal,2,Los Angeles Clippers,-12,25,0,0,,0,0
Shaun Livingston,Golden State Warriors,10/30/2017,2017,2393,1610612744,400974851,2,5,30,1,Cutting Dunk Shot,2PT Field Goal,1,Los Angeles Clippers,-13,8,0,0,,0,0
Omri Casspi,Golden State Warriors,12/25/2017,2017,3554,1610612744,400974446,3,2,53,1,Cutting Dunk Shot,2PT Field Goal,1,Cleveland Cavaliers,9,16,0,0,,0,0
Andre Iguodala,Golden State Warriors,4/28/2018,2017,2386,1610612744,401031412,1,9,14,1,Cutting Dunk Shot,2PT Field Goal,1,New Orleans Pelicans,3,13,0,0,,0,0
Andre Iguodala,Golden State Warriors,4/28/2018,2017,2386,1610612744,401031412,2,3,38,1,Cutting Dunk Shot,2PT Field Goal,1,New Orleans Pelicans,-7,17,0,0,,0,0
Draymond Green,Golden State Warriors,4/28/2018,2017,6589,1610612744,401031412,2,11,46,1,Cutting Dunk Shot,2PT Field Goal,1,New Orleans Pelicans,4,18,0,0,,0,0
Shaun Livingston,Golden State Warriors,4/14/2018,2017,2393,1610612744,401029441,2,8,10,1,Cutting Dunk Shot,2PT Field Goal,0,San Antonio Spurs,-4,5,0,0,,0,0
Draymond Green,Golden State Warriors,1/4/2018,2017,6589,1610612744,400975312,1,8,23,1,Cutting Dunk Shot,2PT Field Goal,1,Houston Rockets,0,14,0,0,,0,0
Kevin Durant,Golden State Warriors,11/16/2017,2017,3202,1610612744,400974966,1,3,23,1,Cutting Dunk Shot,2PT Field Goal,1,Boston Celtics,-2,19,0,0,,0,0
Draymond Green,Golden State Warriors,2/22/2018,2017,6589,1610612744,400975618,2,11,47,1,Cutting Dunk Shot,2PT Field Goal,1,Los Angeles Clippers,5,17,0,0,,0,0
Andre Iguodala,Golden State Warriors,11/16/2017,2017,2386,1610612744,400974966,2,5,25,1,Cutting Dunk Shot,2PT Field Goal,1,Boston Celtics,9,14,0,0,,0,0
Zaza Pachulia,Golden State Warriors,11/16/2017,2017,2016,1610612744,400974966,1,5,20,1,Cutting Dunk Shot,2PT Field Goal,1,Boston Celtics,-2,16,0,0,,0,0
Kevin Durant,Golden State Warriors,11/16/2017,2017,3202,1610612744,400974966,1,11,31,1,Cutting Dunk Shot,2PT Field Goal,0,Boston Celtics,6,5,0,0,,0,0
Andre Iguodala,Golden State Warriors,10/23/2017,2017,2386,1610612744,400974796,2,4,3,1,Cutting Dunk Shot,2PT Field Goal,1,Dallas Mavericks,12,-1,0,0,,0,0
Zaza Pachulia,Golden State Warriors,10/27/2017,2017,2016,1610612744,400974826,1,8,27,1,Cutting Finger Roll Layup Shot,2PT Field Goal,1,Washington Wizards,4,16,0,0,,0,0
Shaun Livingston,Golden State Warriors,10/21/2017,2017,2393,1610612744,400974784,1,0,13,1,Cutting Finger Roll Layup Shot,2PT Field Goal,0,Memphis Grizzlies,-3,8,0,0,,0,0
Zaza Pachulia,Golden State Warriors,1/20/2018,2017,2016,1610612744,400975425,3,6,35,1,Cutting Finger Roll Layup Shot,2PT Field Goal,1,Houston Rockets,-8,12,0,0,,0,0
Stephen Curry,Golden State Warriors,1/4/2018,2017,3975,1610612744,400975312,4,0,41,1,Cutting Finger Roll Layup Shot,2PT Field Goal,2,Houston Rockets,-7,21,0,0,,0,0
Quinn Cook,Golden State Warriors,5/6/2018,2017,,1610612744,401031647,1,0,43,1,Cutting Finger Roll Layup Shot,2PT Field Goal,3,New Orleans Pelicans,30,9,0,0,,0,0
Jordan Bell,Golden State Warriors,12/29/2017,2017,,1610612744,400975274,3,3,51,1,Cutting Finger Roll Layup Shot,2PT Field Goal,0,Charlotte Hornets,0,9,0,0,,0,0
Klay Thompson,Golden State Warriors,4/1/2018,2017,6475,1610612744,400975899,1,9,22,1,Cutting Finger Roll Layup Shot,2PT Field Goal,1,Phoenix Suns,5,16,0,0,,0,0
Andre Iguodala,Golden State Warriors,1/13/2018,2017,2386,1610612744,400975377,1,0,1,1,Cutting Finger Roll Layup Shot,2PT Field Goal,1,Toronto Raptors,0,14,0,0,,0,0
Draymond Green,Golden State Warriors,3/17/2018,2017,6589,1610612744,400975790,4,6,12,1,Cutting Finger Roll Layup Shot,2PT Field Goal,0,Phoenix Suns,0,5,0,0,,0,0
Zaza Pachulia,Golden State Warriors,1/13/2018,2017,2016,1610612744,400975377,1,6,8,1,Cutting Finger Roll Layup Shot,2PT Field Goal,2,Toronto Raptors,16,17,0,0,,0,0
Jordan Bell,Golden State Warriors,12/27/2017,2017,,1610612744,400975260,2,4,14,1,Cutting Finger Roll Layup Shot,2PT Field Goal,2,Utah Jazz,-24,-2,0,0,,0,0
Shaun Livingston,Golden State Warriors,1/8/2018,2017,2393,1610612744,400975343,4,7,48,1,Cutting Finger Roll Layup Shot,2PT Field Goal,2,Denver Nuggets,12,22,0,0,,0,0
Shaun Livingston,Golden State Warriors,1/27/2018,2017,2393,1610612744,400975474,4,8,49,1,Cutting Finger Roll Layup Shot,2PT Field Goal,2,Boston Celtics,3,27,0,0,,0,0
Omri Casspi,Golden State Warriors,11/27/2017,2017,3554,1610612744,400975047,1,4,54,1,Cutting Finger Roll Layup Shot,2PT Field Goal,1,Sacramento Kings,10,17,0,0,,0,0
Jordan Bell,Golden State Warriors,3/23/2018,2017,,1610612744,400975833,2,2,38,1,Cutting Finger Roll Layup Shot,2PT Field Goal,2,Atlanta Hawks,11,17,0,0,,0,0
Stephen Curry,Golden State Warriors,12/4/2017,2017,3975,1610612744,400975097,2,5,4,1,Cutting Finger Roll Layup Shot,2PT Field Goal,1,New Orleans Pelicans,7,11,0,0,,0,0
Draymond Green,Golden State Warriors,2/14/2018,2017,6589,1610612744,400975610,4,3,41,1,Cutting Finger Roll Layup Shot,2PT Field Goal,0,Portland Trail Blazers,-5,4,0,0,,0,0
JaVale McGee,Golden State Warriors,12/4/2017,2017,3452,1610612744,400975097,3,8,13,1,Cutting Finger Roll Layup Shot,2PT Field Goal,1,New Orleans Pelicans,-5,10,0,0,,0,0
Quinn Cook,Golden State Warriors,3/17/2018,2017,,1610612744,400975790,3,5,47,1,Cutting Finger Roll Layup Shot,2PT Field Goal,1,Phoenix Suns,9,5,0,0,,0,0
Jordan Bell,Golden State Warriors,10/17/2017,2017,,1610612744,400974438,3,6,35,1,Cutting Finger Roll Layup Shot,2PT Field Goal,2,Houston Rockets,7,19,0,0,,0,0
Patrick McCaw,Golden State Warriors,10/30/2017,2017,3137730,1610612744,400974851,4,3,35,1,Cutting Finger Roll Layup Shot,2PT Field Goal,3,Los Angeles Clippers,5,31,0,0,,0,0
Klay Thompson,Golden State Warriors,4/28/2018,2017,6475,1610612744,401031412,1,7,51,0,Cutting Finger Roll Layup Shot,2PT Field Goal,2,New Orleans Pelicans,9,25,0,0,,0,0
Klay Thompson,Golden State Warriors,11/16/2017,2017,6475,1610612744,400974966,1,5,59,1,Cutting Finger Roll Layup Shot,2PT Field Goal,3,Boston Celtics,9,29,0,0,,0,0
Draymond Green,Golden State Warriors,10/23/2017,2017,6589,1610612744,400974796,1,10,35,1,Cutting Finger Roll Layup Shot,2PT Field Goal,2,Dallas Mavericks,23,11,0,0,,0,0
Klay Thompson,Golden State Warriors,10/27/2017,2017,6475,1610612744,400974826,4,7,27,1,Cutting Layup Shot,2PT Field Goal,0,Washington Wizards,6,1,0,0,,0,0
David West,Golden State Warriors,1/25/2018,2017,2177,1610612744,400975459,2,10,12,1,Cutting Layup Shot,2PT Field Goal,1,Minnesota Timberwolves,-12,13,0,0,,0,0
Patrick McCaw,Golden State Warriors,3/31/2018,2017,3137730,1610612744,400975888,2,11,30,1,Cutting Layup Shot,2PT Field Goal,2,Sacramento Kings,14,15,0,0,,0,0
Draymond Green,Golden State Warriors,10/21/2017,2017,6589,1610612744,400974784,3,4,37,1,Cutting Layup Shot,2PT Field Goal,0,Memphis Grizzlies,5,6,0,0,,0,0
Draymond Green,Golden State Warriors,1/12/2018,2017,6589,1610612744,400975368,2,0,36,1,Cutting Layup Shot,2PT Field Goal,1,Milwaukee Bucks,-2,10,0,0,,0,0
Zaza Pachulia,Golden State Warriors,1/25/2018,2017,2016,1610612744,400975459,3,4,42,1,Cutting Layup Shot,2PT Field Goal,2,Minnesota Timberwolves,8,20,0,0,,0,0
David West,Golden State Warriors,1/20/2018,2017,2177,1610612744,400975425,2,11,4,1,Cutting Layup Shot,2PT Field Goal,0,Houston Rockets,5,5,0,0,,0,0
Andre Iguodala,Golden State Warriors,10/21/2017,2017,2386,1610612744,400974784,1,2,10,0,Cutting Layup Shot,2PT Field Goal,1,Memphis Grizzlies,-8,11,0,0,,0,0
Klay Thompson,Golden State Warriors,1/3/2018,2017,6475,1610612744,400975308,1,11,44,1,Cutting Layup Shot,2PT Field Goal,2,Dallas Mavericks,-20,0,0,0,,0,0
Klay Thompson,Golden State Warriors,10/21/2017,2017,6475,1610612744,400974784,2,1,54,0,Cutting Layup Shot,2PT Field Goal,1,Memphis Grizzlies,-11,10,0,0,,0,0
Klay Thompson,Golden State Warriors,11/19/2017,2017,6475,1610612744,400974987,1,8,29,0,Cutting Layup Shot,2PT Field Goal,1,Brooklyn Nets,13,10,0,0,,0,0
Shaun Livingston,Golden State Warriors,1/25/2018,2017,2393,1610612744,400975459,2,9,13,1,Cutting Layup Shot,2PT Field Goal,2,Minnesota Timberwolves,-12,17,0,0,,0,0
Patrick McCaw,Golden State Warriors,3/31/2018,2017,3137730,1610612744,400975888,2,5,14,1,Cutting Layup Shot,2PT Field Goal,2,Sacramento Kings,-6,27,0,0,,0,0
Klay Thompson,Golden State Warriors,1/25/2018,2017,6475,1610612744,400975459,1,10,51,1,Cutting Layup Shot,2PT Field Goal,2,Minnesota Timberwolves,-5,26,0,0,,0,0
Draymond Green,Golden State Warriors,1/20/2018,2017,6589,1610612744,400975425,3,5,56,1,Cutting Layup Shot,2PT Field Goal,2,Houston Rockets,-8,21,0,0,,0,0
Zaza Pachulia,Golden State Warriors,1/25/2018,2017,2016,1610612744,400975459,1,8,19,1,Cutting Layup Shot,2PT Field Goal,1,Minnesota Timberwolves,6,18,0,0,,0,0
Stephen Curry,Golden State Warriors,2/12/2018,2017,3975,1610612744,400975592,2,5,43,1,Cutting Layup Shot,2PT Field Goal,0,Phoenix Suns,6,0,0,0,,0,0
David West,Golden State Warriors,12/14/2017,2017,2177,1610612744,400975168,4,5,26,1,Cutting Layup Shot,2PT Field Goal,1,Dallas Mavericks,-13,11,0,0,,0,0
Patrick McCaw,Golden State Warriors,3/27/2018,2017,3137730,1610612744,400975860,1,9,22,1,Cutting Layup Shot,2PT Field Goal,3,Indiana Pacers,4,33,0,0,,0,0
Omri Casspi,Golden State Warriors,12/14/2017,2017,3554,1610612744,400975168,2,5,50,1,Cutting Layup Shot,2PT Field Goal,1,Dallas Mavericks,5,11,0,0,,0,0
Shaun Livingston,Golden State Warriors,11/24/2017,2017,2393,1610612744,400975027,2,4,57,0,Cutting Layup Shot,2PT Field Goal,1,Chicago Bulls,-11,4,0,0,,0,0
Draymond Green,Golden State Warriors,11/4/2017,2017,6589,1610612744,400974886,3,3,19,1,Cutting Layup Shot,2PT Field Goal,3,Denver Nuggets,-29,17,0,0,,0,0
Draymond Green,Golden State Warriors,2/3/2018,2017,6589,1610612744,400975528,3,8,13,1,Cutting Layup Shot,2PT Field Goal,1,Denver Nuggets,-14,12,0,0,,0,0
Klay Thompson,Golden State Warriors,12/14/2017,2017,6475,1610612744,400975168,2,11,19,0,Cutting Layup Shot,2PT Field Goal,1,Dallas Mavericks,-16,10,0,0,,0,0
Jordan Bell,Golden State Warriors,3/17/2018,2017,,1610612744,400975790,4,4,36,0,Cutting Layup Shot,2PT Field Goal,0,Phoenix Suns,-8,2,0,0,,0,0
Omri Casspi,Golden State Warriors,12/14/2017,2017,3554,1610612744,400975168,3,7,50,1,Cutting Layup Shot,2PT Field Goal,1,Dallas Mavericks,3,19,0,0,,0,0
Omri Casspi,Golden State Warriors,11/19/2017,2017,3554,1610612744,400974987,3,8,52,1,Cutting Layup Shot,2PT Field Goal,2,Brooklyn Nets,18,17,0,0,,0,0
Quinn Cook,Golden State Warriors,4/5/2018,2017,,1610612744,400975921,4,3,27,1,Cutting Layup Shot,2PT Field Goal,1,Indiana Pacers,-11,16,0,0,,0,0
Draymond Green,Golden State Warriors,1/3/2018,2017,6589,1610612744,400975308,3,10,31,1,Cutting Layup Shot,2PT Field Goal,1,Dallas Mavericks,-14,8,0,0,,0,0
Draymond Green,Golden State Warriors,11/4/2017,2017,6589,1610612744,400974886,3,10,59,1,Cutting Layup Shot,2PT Field Goal,3,Denver Nuggets,-23,25,0,0,,0,0
Klay Thompson,Golden State Warriors,1/12/2018,2017,6475,1610612744,400975368,2,3,29,0,Cutting Layup Shot,2PT Field Goal,2,Milwaukee Bucks,-10,19,0,0,,0,0
Kevin Durant,Golden State Warriors,12/30/2017,2017,3202,1610612744,400975281,1,11,22,1,Cutting Layup Shot,2PT Field Goal,1,Memphis Grizzlies,-6,18,0,0,,0,0
Zaza Pachulia,Golden State Warriors,3/23/2018,2017,2016,1610612744,400975833,1,11,17,1,Cutting Layup Shot,2PT Field Goal,1,Atlanta Hawks,-3,17,0,0,,0,0
